customer_number,berlangganan_deposito
615589,0.5622728
299854,0.08663788
161469,0.052194506
202874,0.10297
617978,0.09422048
591583,0.08744232
381137,0.103316344
451170,0.08604831
661488,0.3471187
727400,0.07933281
668040,0.07979523
215947,0.07951692
376537,0.11488175
236682,0.3841182
797884,0.07650475
734046,0.086394474
621495,0.124954596
262412,0.07741403
411539,0.08300529
378759,0.0843252
819476,0.09352423
683126,0.088888235
169808,0.050787825
639674,0.07924201
956840,0.14541444
125141,0.07346286
298642,0.57331574
887445,0.08605757
202379,0.08532197
131375,0.09949702
952100,0.4009752
687523,0.09108891
926832,0.09845485
965727,0.05762845
990583,0.08072931
780067,0.09783192
726889,0.055502176
409916,0.101722255
616047,0.37288144
638784,0.08181397
651687,0.057376716
495148,0.06409533
357983,0.088635996
651385,0.058766436
717936,0.05142264
868307,0.05059535
447877,0.06795713
240069,0.06672775
535875,0.09174305
912595,0.05330621
177456,0.06992063
511015,0.048631754
197428,0.35575423
620816,0.07416203
909001,0.07507646
802660,0.08810555
879493,0.06097328
543196,0.0888004
110870,0.26013145
357909,0.07192332
413495,0.0817882
100590,0.09172791
384403,0.0839821
750146,0.1266175
775363,0.077847525
550590,0.11035495
659763,0.6343931
719305,0.064543724
388736,0.08004289
292829,0.06279761
396195,0.08128308
571017,0.7417361
975271,0.103737436
682476,0.106527664
726758,0.08189641
593482,0.07016421
471412,0.19219548
500815,0.08509193
193101,0.08825973
696689,0.09885114
394716,0.059003886
151013,0.44187832
599855,0.07908681
798491,0.056246202
491403,0.101833045
316266,0.33361793
616657,0.36124173
506074,0.051713422
870532,0.07644543
668459,0.07812034
129292,0.07319291
744497,0.05135529
859961,0.08627302
432961,0.09268127
281737,0.09698978
867036,0.39678985
446819,0.09109271
557819,0.289226
464556,0.10524367
588539,0.07128732
188663,0.08579085
655406,0.058068614
728538,0.5116099
295550,0.07865415
624930,0.08052614
621716,0.087998495
521354,0.09857105
578999,0.086599074
778253,0.09354775
941131,0.11228479
668481,0.0827426
756848,0.6594424
535269,0.052252
713286,0.08407771
685800,0.106324464
162066,0.052786667
533657,0.0824925
883261,0.086471245
364549,0.092109054
910683,0.10121559
786692,0.084539555
992109,0.083193235
984783,0.50648576
437471,0.12026626
231077,0.17674607
875982,0.061258074
794759,0.09444022
575653,0.09999511
698688,0.051842373
838639,0.32740492
528152,0.073887944
285002,0.070801124
681322,0.09232575
355052,0.087784044
714111,0.06692829
180647,0.08847063
907970,0.05456697
256894,0.06869155
997117,0.075823605
518447,0.08752466
894868,0.3327805
459616,0.06771623
334768,0.094556734
433710,0.08544722
791279,0.071478486
856098,0.05135845
145869,0.088910654
765309,0.05236692
937004,0.07853239
672205,0.053983714
507706,0.15376484
579799,0.06646381
788132,0.082016796
842752,0.09008963
186811,0.09049432
938201,0.3725617
846843,0.08158664
708033,0.07261412
250071,0.055331696
533789,0.06461385
706051,0.056674458
987781,0.07884612
422566,0.39315304
313328,0.07431875
797588,0.49784544
677619,0.39110672
924522,0.122453734
629404,0.080013685
211168,0.14708523
401572,0.16676302
157405,0.09601355
152831,0.070839204
437459,0.097901404
760996,0.059774835
594432,0.084071964
357385,0.3168271
673182,0.087036885
917532,0.081653744
561674,0.096115366
173261,0.081445776
497124,0.07778949
779879,0.1798481
407737,0.09611448
767610,0.07358656
954999,0.0848417
978162,0.5933546
138670,0.08971099
717334,0.11605369
706709,0.0861667
565515,0.23238894
842305,0.08660219
676375,0.110421546
558779,0.07882626
428212,0.120176114
783276,0.056340497
898873,0.4273519
794933,0.0826236
432200,0.061137494
115751,0.08754407
974035,0.06981736
632140,0.075481206
513211,0.09388446
293546,0.0727435
355353,0.090558335
546986,0.05003573
102363,0.08513434
517377,0.07709286
399724,0.08066233
830050,0.31761643
255569,0.07025824
152263,0.08228103
932201,0.09204453
635461,0.05184488
951695,0.09941012
693744,0.08814337
989892,0.08659972
691588,0.094272345
427370,0.055398107
586529,0.22823484
650075,0.09315711
598314,0.08045806
391793,0.46237323
885630,0.1004001
663543,0.066276334
276813,0.7253748
900619,0.375233
911235,0.1270515
318150,0.053832773
669723,0.05751784
614661,0.06767338
865680,0.05505372
760509,0.09343997
231884,0.40487623
733972,0.08206168
900902,0.099105574
300028,0.4522687
804994,0.10109675
630898,0.15703142
505725,0.10264196
935147,0.07429544
733269,0.06363732
860564,0.4152065
101770,0.05775574
262146,0.07004789
402047,0.14090547
538802,0.41938552
411894,0.05259874
654932,0.10731326
766112,0.09291319
511457,0.088236086
846678,0.0829688
494303,0.06855517
163207,0.089596376
167664,0.062685676
885985,0.119422406
822626,0.08117859
818630,0.064917214
842552,0.08550973
471077,0.13106391
582181,0.3989353
410332,0.38995826
712149,0.061659195
729296,0.054403048
276670,0.077759154
780921,0.08093375
684559,0.120058134
557425,0.09136989
309072,0.120649666
988808,0.07227634
598686,0.49776167
223963,0.08267985
849230,0.072341435
928402,0.08551292
360802,0.36659893
197647,0.11859289
261141,0.07720932
701132,0.0777765
831441,0.08470381
710547,0.070516154
963272,0.07818536
910732,0.050874814
811687,0.067972966
812046,0.083752595
284543,0.10815724
295525,0.08902273
763720,0.07755004
909308,0.049957395
682083,0.09986327
218503,0.36013028
668700,0.08513621
296389,0.080210105
886461,0.41791412
761190,0.09308934
849606,0.093917914
512644,0.051112425
927950,0.38054574
313635,0.51209575
693243,0.08612424
816310,0.093739524
137287,0.058768168
683180,0.087331936
457037,0.09326934
331975,0.09147921
392835,0.095688716
650886,0.0774039
167016,0.06639088
215183,0.40459985
586941,0.051605172
646263,0.15780865
431392,0.0560439
538491,0.05032964
524451,0.06244707
243757,0.3773942
345924,0.055452567
553901,0.08685694
836613,0.06056008
913860,0.048069164
652792,0.5143544
288099,0.10523024
335752,0.11182441
325495,0.08393714
252838,0.48992416
919476,0.05870068
829990,0.067855746
246249,0.05213215
533402,0.1007745
707155,0.06783225
531282,0.7032609
631917,0.08045544
858753,0.08673543
181976,0.07007706
713877,0.07575216
970675,0.12187634
409367,0.3312547
101086,0.06714095
886637,0.07673629
158431,0.08883208
167180,0.07303384
364446,0.33851218
305292,0.07390792
283243,0.056756273
127609,0.105864145
850131,0.078563794
109510,0.15135121
540704,0.04895386
832068,0.24002726
930402,0.07980262
876730,0.049140804
671108,0.090411514
791116,0.08214852
953969,0.05108937
684906,0.06934552
929197,0.07480606
544808,0.110117994
697087,0.07646648
571731,0.08819089
751792,0.06287113
780753,0.082735874
184898,0.07346377
944003,0.07449143
750386,0.14230846
562860,0.40132856
517092,0.077181675
915666,0.050658837
694375,0.06600443
196983,0.084662415
150397,0.07841682
229990,0.07985728
479758,0.08368238
433318,0.06989167
892763,0.09411835
934222,0.071311615
961516,0.0556242
933738,0.06933955
980818,0.051333353
354965,0.07127194
599266,0.10733635
874667,0.092151046
766073,0.14484331
804046,0.09919837
467872,0.45986181
389045,0.10952038
960616,0.075578146
812374,0.0996178
571448,0.1308167
969444,0.08025482
553146,0.14052354
203457,0.09037039
299025,0.07343244
310673,0.09209314
553301,0.32162943
230304,0.10772951
820029,0.054558035
409320,0.087323725
914877,0.72844756
770450,0.05443984
976133,0.07178723
798596,0.080480516
571225,0.09937379
355823,0.5059017
508129,0.053376205
532218,0.39082775
695400,0.061496228
518613,0.5088074
736145,0.06735482
112396,0.088715926
686110,0.08025738
433843,0.08867668
207005,0.08237071
311532,0.05099941
137499,0.7047394
185178,0.07926792
618122,0.07712274
227213,0.50896925
588084,0.09093143
600612,0.06674934
937861,0.15703414
493358,0.07418888
810924,0.11372807
811241,0.07922911
301702,0.09343299
537941,0.053983286
296714,0.084146716
660944,0.24725181
863919,0.052815452
106800,0.06942179
987533,0.07996945
623306,0.5686148
387099,0.1012999
250040,0.059211876
754840,0.095459715
613751,0.1022034
713796,0.0823013
191166,0.70772135
665944,0.09115198
138207,0.078937225
184577,0.22440301
699620,0.07177961
229536,0.081620984
794380,0.64308465
934276,0.07903954
658624,0.3670776
175188,0.103025004
668539,0.08164384
509457,0.080835395
277081,0.52663636
951265,0.054723915
270031,0.07967712
627878,0.07621226
190175,0.053014692
642882,0.07012409
152165,0.35571632
407540,0.07786302
153517,0.12151829
962959,0.06916338
774058,0.082077414
240310,0.06880996
543075,0.07874116
192338,0.5556305
155504,0.14473885
473433,0.15396497
184338,0.34579548
592433,0.06285993
751222,0.08843796
600082,0.104162544
916427,0.0583031
565478,0.09192054
132181,0.2229371
491132,0.086949155
864482,0.05563773
660629,0.14535572
449746,0.049205277
463753,0.06722824
535994,0.08816248
800261,0.048533224
710446,0.087977216
804983,0.12529796
754992,0.0727237
820440,0.09111181
287714,0.082145035
550761,0.08823962
864943,0.082151614
191286,0.055421695
394576,0.051932923
896871,0.086267605
716056,0.08420276
266002,0.08285035
637425,0.051602907
340625,0.0700617
680481,0.096683465
895149,0.2852823
866592,0.4047566
171250,0.07547048
677363,0.05895532
523998,0.07526417
334122,0.10847289
484258,0.06743325
339551,0.08655085
666241,0.078407675
141401,0.09376143
271052,0.7718081
293595,0.052618373
536274,0.07879772
351192,0.09524697
767214,0.06681623
255911,0.72464925
916585,0.08235919
153964,0.09100099
971837,0.08495339
809893,0.120096944
756644,0.087010704
226666,0.072820276
809982,0.07438286
447673,0.08011243
863827,0.13803288
351499,0.16052537
253012,0.46826228
984027,0.06894148
341324,0.055274595
283531,0.08158637
780553,0.050655123
409535,0.42997855
306751,0.0991357
486337,0.053867664
189290,0.42750046
338608,0.055274114
940723,0.6233409
215477,0.051995162
680325,0.05391647
162858,0.084261164
445031,0.07667259
911690,0.5085117
827847,0.100601144
323527,0.12742826
715495,0.096848615
669133,0.05319285
365852,0.079198726
754816,0.071713366
334797,0.09521836
118032,0.051657364
896088,0.055498876
577080,0.07024764
681015,0.27289957
826524,0.079587184
660847,0.08991577
407012,0.08071473
516067,0.074793585
878939,0.08366346
546594,0.092231385
174676,0.09706638
908459,0.1072084
226426,0.05408041
478685,0.088122025
480000,0.3966292
287600,0.08332783
496948,0.07017471
323040,0.11649711
564118,0.05674212
514714,0.45654792
792875,0.09238514
376345,0.22812605
540947,0.082352154
170638,0.08284747
231663,0.060596984
819850,0.076375455
437703,0.056066543
639953,0.11624029
286312,0.09100239
333596,0.061397787
892615,0.100426115
742659,0.08970123
898360,0.42478818
820115,0.08664397
762665,0.10028323
929128,0.07814067
277620,0.08521805
164866,0.06757251
211573,0.14034292
216131,0.10957286
480323,0.0493574
477565,0.41588646
838541,0.06627951
504445,0.09748496
262497,0.0690799
243866,0.4915861
151454,0.084225684
339055,0.23247832
351156,0.07699904
807816,0.40469372
375301,0.08345458
877955,0.05656133
416756,0.43218198
589250,0.13877703
911877,0.07925802
311484,0.08108961
199784,0.0596467
911564,0.09800003
343834,0.18437779
237724,0.082978815
192858,0.10490098
260744,0.0568259
771113,0.054391924
684396,0.097462304
998063,0.092590526
633044,0.108798794
516733,0.36655134
666736,0.12637222
112042,0.09543581
807375,0.050306875
574365,0.12946872
287157,0.078690745
369381,0.3499711
346542,0.09310957
983324,0.09102835
150974,0.07380839
669775,0.37426877
906213,0.55575174
844797,0.06781746
172179,0.056439657
177374,0.09553863
831130,0.059541915
667864,0.06379405
163597,0.07055783
934913,0.05328414
222100,0.26416656
948676,0.06900519
622010,0.06188054
148836,0.052477725
549331,0.08866212
520261,0.07116065
168333,0.08342526
370866,0.071694255
672341,0.08734189
250818,0.089415185
644852,0.3038835
706928,0.05078132
343962,0.07842659
392957,0.42469355
558590,0.096329965
170497,0.08672701
986466,0.10920459
287446,0.053929023
214169,0.13002646
719163,0.36874503
667193,0.07493687
177627,0.082790494
366994,0.08231646
356545,0.12332758
213646,0.053666256
154444,0.17996883
742932,0.048980642
898247,0.083561726
314534,0.057375234
538320,0.051715586
292083,0.05732129
127906,0.46142325
388765,0.4927543
392600,0.6423645
499141,0.6928369
301206,0.08498844
679144,0.071815245
697941,0.15205246
972859,0.45574796
263547,0.49120405
703234,0.05375685
195684,0.06716229
863316,0.16709264
443474,0.06903706
889595,0.10196855
409159,0.06797029
445749,0.073666066
478751,0.10427005
639426,0.07098193
623774,0.05914781
277898,0.14145386
354247,0.078178346
916657,0.09571212
115348,0.06710163
208384,0.43372196
584524,0.05499436
463792,0.08929134
197157,0.0579684
590222,0.092269205
313051,0.09681205
288794,0.054886784
603532,0.08356302
131825,0.07085661
561931,0.058888067
631188,0.058876123
887939,0.4263753
814785,0.07880205
696875,0.08155293
305792,0.09607488
897465,0.088754326
537898,0.10598964
562381,0.72323453
111009,0.060037807
316378,0.08774413
273129,0.06159617
455011,0.05990377
889824,0.16590428
467098,0.059711583
773684,0.09719605
587848,0.07322436
995158,0.639237
933087,0.12675582
724208,0.083022244
619816,0.0883187
945353,0.07435512
819647,0.079775974
599891,0.09122918
376898,0.04845373
248504,0.051658943
405234,0.070190504
893228,0.068276584
312724,0.060101803
963286,0.0947992
623366,0.08104615
163172,0.07036831
187438,0.06453117
992266,0.050585
703359,0.14045277
983105,0.40048152
734122,0.111425795
465309,0.3929005
129184,0.053879533
674335,0.09042916
331597,0.050773636
425934,0.06342253
853916,0.12717396
861217,0.053970944
114417,0.3406173
879335,0.05895418
784577,0.10651886
550478,0.07897285
267744,0.06564437
756365,0.43865067
896225,0.072704755
355138,0.08330496
702952,0.06040835
626192,0.08104228
601182,0.08148363
193013,0.073881686
786791,0.08730311
168308,0.049701802
838827,0.051643293
993207,0.082240015
889875,0.085309796
104433,0.117211714
862848,0.105563655
139377,0.19725505
445246,0.07128105
945725,0.0861134
368172,0.06024012
215824,0.056310534
210363,0.09310278
297035,0.057265393
986120,0.39369696
174941,0.08699406
628853,0.06294065
876660,0.06396532
816969,0.0649725
827143,0.061240185
510296,0.59064674
187798,0.105835244
268357,0.06606878
981285,0.091688715
787389,0.21899249
137370,0.11553577
992584,0.33922857
275241,0.083998375
789906,0.0881236
326719,0.0826649
999860,0.07981516
637457,0.12733433
766048,0.32451963
546392,0.091229625
537431,0.08263363
128616,0.061164755
470369,0.090307064
392173,0.060815644
757647,0.08994085
256655,0.09541612
731394,0.11018125
842398,0.08441949
646465,0.36188176
656257,0.07318018
148404,0.10583429
430600,0.0669402
261770,0.2014867
544428,0.10103683
197416,0.06482847
284587,0.088964805
624183,0.083515234
111189,0.08033779
123971,0.060837954
329653,0.08274608
449227,0.4821069
671884,0.069326304
133559,0.0760379
722939,0.096292734
104658,0.05520507
332873,0.08124587
144851,0.05647303
229078,0.11731329
302403,0.20909111
798785,0.14952041
789682,0.14320558
696466,0.06680516
411032,0.06993573
943537,0.06896455
555649,0.08281755
416464,0.07537371
710218,0.06893741
751053,0.40433955
548795,0.096974604
400682,0.0972937
628802,0.08730049
242487,0.08748613
977046,0.12757379
207506,0.08198251
198941,0.06337107
735632,0.09212582
472924,0.057355005
251566,0.07727682
298908,0.079394445
586083,0.09885211
392625,0.059046656
646346,0.08434182
619944,0.0889049
888249,0.14082341
887073,0.10880399
887514,0.10412051
362473,0.09779047
769817,0.6440101
115649,0.069825485
506546,0.07567843
942664,0.049934145
809170,0.0686169
332200,0.05732253
299114,0.094216414
710865,0.43893036
398543,0.06303521
605960,0.108533196
601494,0.061407655
961418,0.05641088
989584,0.39785746
368859,0.095804356
950954,0.0759323
691857,0.05609288
210022,0.07658285
950513,0.06340099
477070,0.34122482
216996,0.07080146
227769,0.07553589
247885,0.09624272
156965,0.1019742
220270,0.062464405
119771,0.104491204
321187,0.12799723
974318,0.054468933
718004,0.088709004
462573,0.06304693
752357,0.1051514
273902,0.06723451
753389,0.079930276
920720,0.47089753
778288,0.084968716
431900,0.05723079
897807,0.33131832
904034,0.063180335
141701,0.12842637
251521,0.070708424
722709,0.09256621
834856,0.087374866
700501,0.375149
695525,0.090258494
423109,0.0920041
715237,0.05308199
136933,0.08163425
475018,0.07457065
531629,0.09195694
549594,0.076337285
643456,0.07701839
625697,0.079462156
723712,0.08618067
258320,0.1576685
352876,0.131984
947615,0.07297296
771975,0.081826575
403726,0.07797903
544177,0.10598781
965239,0.10002253
951344,0.41404006
753054,0.08857229
861164,0.07065934
335126,0.589633
840557,0.13411132
521254,0.06493492
327361,0.0897858
635388,0.06876359
579806,0.39631927
655877,0.06459637
877767,0.052026253
851658,0.7245023
564217,0.08108418
175181,0.084774
800465,0.14268509
451220,0.06141662
464692,0.07616879
173498,0.07503647
333459,0.08595187
768468,0.06304768
249622,0.057458267
603878,0.5167578
599486,0.07820816
503752,0.104815796
884591,0.07272791
626405,0.15176274
487361,0.06065291
602252,0.08201715
787010,0.12296155
707825,0.08206654
584500,0.08003458
388416,0.5025202
478900,0.10686592
233008,0.08009523
780894,0.14259467
688099,0.054674443
195836,0.0881253
817263,0.1791425
649145,0.39352453
278165,0.6517806
739525,0.096646495
201439,0.06901201
283881,0.07453174
686362,0.48172274
372849,0.079834856
370765,0.07997017
445690,0.122383505
342651,0.09253339
843055,0.08729735
543845,0.14532132
534426,0.1198691
675241,0.06324189
224261,0.10798349
131843,0.13850796
769021,0.12475924
447447,0.07736594
609446,0.068122394
478624,0.30297038
371841,0.05967889
838996,0.13980198
320779,0.073604934
205580,0.0883557
576245,0.078928106
823951,0.05213402
238520,0.09563107
127666,0.051244948
475412,0.09058699
106582,0.09210848
503918,0.052554965
147796,0.11541204
535741,0.07367985
648348,0.080519415
280050,0.087681256
989318,0.06584765
679209,0.10326161
184357,0.081484646
766927,0.07070382
749259,0.07952894
238694,0.07749989
941241,0.07948949
332744,0.09163256
430740,0.2900125
244397,0.121813275
198686,0.4875376
661445,0.1231256
261203,0.08325174
816803,0.07188267
268355,0.63357556
911033,0.39883894
711370,0.059213147
465701,0.4099096
741888,0.10348241
864563,0.05517334
823439,0.05102878
276185,0.08523223
588096,0.22102489
422617,0.12407444
256087,0.40834072
363591,0.08846991
354659,0.08460693
734672,0.067076206
744641,0.12672544
901077,0.08099009
114312,0.094515055
236794,0.08621143
669853,0.08993315
711874,0.08217871
250921,0.08180018
271969,0.073739156
343106,0.10134076
359704,0.059126347
669747,0.3910665
845284,0.084252596
376122,0.09296913
153123,0.10690998
145455,0.07347289
174719,0.056162655
620144,0.054960925
332782,0.10769521
803027,0.08463437
947893,0.069047295
544984,0.0584466
724514,0.058703735
481539,0.05515081
943388,0.08890124
576082,0.11170528
272653,0.08283476
718249,0.059082206
522249,0.43243986
830346,0.053127464
717328,0.14560203
546168,0.12514198
448410,0.14240494
904560,0.07520782
185866,0.089134924
872612,0.07863003
964613,0.1471108
992157,0.07656697
618417,0.071011364
789689,0.10917233
134518,0.07772702
407166,0.09509313
864382,0.12378514
452405,0.12942238
533358,0.058071576
645105,0.099240914
576966,0.0754332
265337,0.52562094
649028,0.06089832
716763,0.10561447
420787,0.08195388
635951,0.07919629
741282,0.0824079
838855,0.068931915
807868,0.09897078
120779,0.065803505
339968,0.07852154
748148,0.051058795
860589,0.08973538
302856,0.38534126
885072,0.34137812
446686,0.07770028
851231,0.13094471
807781,0.09948465
285374,0.06521137
100597,0.058678433
492861,0.07885714
945691,0.10770472
562751,0.07738039
287439,0.054162763
821719,0.09136714
143522,0.47890067
677127,0.069661014
220522,0.08162184
556805,0.069566935
960354,0.08628014
560117,0.09687596
117645,0.07706403
267464,0.6799134
601439,0.08359593
422456,0.2571332
347433,0.13815
184182,0.07192953
955897,0.056733426
882319,0.052873507
363462,0.055870753
965631,0.07930055
328145,0.07772987
468320,0.09430726
406316,0.05543862
514257,0.108066104
998909,0.06530935
598104,0.08903588
408301,0.074530475
732719,0.052319244
133541,0.081481755
887999,0.06157143
166808,0.082080714
106415,0.14269304
652158,0.070337035
498054,0.7467134
351781,0.11088486
502736,0.3432734
599584,0.086976826
430159,0.062318347
629731,0.093363285
638015,0.072327085
510630,0.11171252
958388,0.09084567
436685,0.062958114
226872,0.064702034
128474,0.08710399
152544,0.54592997
774475,0.052789815
121459,0.085122176
965307,0.07828714
750437,0.13069247
981075,0.07482221
322736,0.078665294
608740,0.08819198
179628,0.0533301
172677,0.3140017
813557,0.08396382
994131,0.07025424
972827,0.053594783
497033,0.091157354
676397,0.055424888
668556,0.14633536
575584,0.085325785
773249,0.10484441
806471,0.14391822
335452,0.09167785
833928,0.39169213
635866,0.08151274
592561,0.08410702
450139,0.09627947
558870,0.08406293
411239,0.100605614
897827,0.09312814
698233,0.098137505
410775,0.06879998
655558,0.060118675
971346,0.09040737
931265,0.07045091
224908,0.0813139
865523,0.17367788
156740,0.0660566
443521,0.08418713
250698,0.09142619
283509,0.062429626
633678,0.077789135
183218,0.08109618
155123,0.055899993
261404,0.0695947
907424,0.110537075
196095,0.09466095
857198,0.08174903
927263,0.07026465
270347,0.066960566
540048,0.08566591
892565,0.6520139
426816,0.6594045
856443,0.063215
597695,0.08741251
142995,0.050594322
947888,0.06237465
924569,0.055034988
273462,0.073911205
446103,0.0573529
174867,0.11815151
576368,0.08475454
638436,0.06530537
481712,0.30477253
573402,0.06964711
798513,0.053586423
519790,0.08089502
836367,0.07384723
104062,0.08477483
809512,0.075608015
465676,0.07934943
457228,0.08867503
459190,0.12323204
519770,0.25928086
551943,0.07689902
880657,0.06447239
695821,0.07838779
748127,0.09313461
690969,0.3805717
582180,0.054505747
364465,0.38308963
692489,0.08096953
609083,0.091800205
921836,0.053280722
570455,0.07800608
120507,0.086389996
262737,0.06252998
681680,0.092932
729412,0.08567634
220023,0.110215425
810805,0.08895404
947554,0.07980703
142041,0.07680117
756261,0.10014639
456603,0.07572915
130269,0.08525555
333258,0.05879001
429922,0.36096448
276647,0.05425056
965931,0.24965489
962414,0.111837946
588726,0.07798806
157317,0.08434362
981063,0.06594822
320239,0.057966214
117810,0.058631252
388206,0.049659893
154524,0.13592081
388951,0.07008385
591299,0.3576156
389684,0.12896372
576329,0.13414484
816312,0.058070596
337224,0.09159756
758488,0.08936576
185949,0.098336995
505669,0.08453482
973316,0.14868756
850611,0.3775875
337924,0.09082642
777794,0.09880188
934446,0.24225074
968785,0.36838096
812777,0.0856567
526455,0.07061012
869667,0.09111153
894441,0.07278135
504356,0.090621114
106856,0.079087764
109059,0.08294329
533407,0.0690106
767355,0.08993286
216587,0.08704378
782648,0.39946908
826906,0.07664149
508339,0.34381407
886797,0.087975904
389707,0.07364305
280330,0.7330595
508288,0.08231511
233115,0.066715695
345076,0.04968201
648418,0.08872186
183135,0.34273422
510717,0.11947746
908692,0.09565406
355459,0.10576965
495932,0.052790705
305306,0.093118094
816086,0.08555087
568008,0.0914162
267855,0.0518483
853610,0.08064451
898959,0.58605325
894284,0.09796122
446268,0.0821956
522482,0.15407674
221959,0.06920993
848459,0.090920575
450499,0.04891609
111056,0.059339784
840822,0.082904555
193145,0.05172458
449942,0.078991115
208294,0.5519527
323178,0.52527195
604298,0.07911408
971645,0.09061117
668351,0.0509211
422002,0.07502818
929171,0.0765155
390867,0.073341176
938552,0.17677231
162660,0.086218454
505358,0.083998516
852315,0.081651546
469423,0.0792564
533114,0.07447552
389130,0.08481284
185077,0.6270405
145466,0.08108655
639849,0.08153006
317027,0.057489287
161236,0.103106596
226064,0.10611935
266052,0.07642309
659225,0.07188213
509991,0.087271005
746114,0.10652262
193396,0.08902805
985860,0.0672339
815364,0.07528146
327310,0.053181883
204601,0.07657378
852772,0.055692848
758515,0.06116733
316882,0.11997705
913629,0.36446464
532891,0.07484679
127692,0.08786042
728334,0.07329903
760907,0.43557358
965553,0.06902147
565458,0.052548815
239526,0.080579504
556272,0.06683336
376560,0.089518614
796934,0.083327465
444224,0.08286925
854992,0.75170016
952577,0.09483383
708153,0.053008635
169107,0.06925358
465992,0.072032735
827140,0.14278595
871382,0.08979332
833584,0.087559894
613742,0.07199972
764725,0.5129546
380264,0.10935269
619142,0.057776686
276543,0.100796305
443734,0.053571627
176584,0.090884775
368396,0.08119579
458489,0.09886605
750784,0.12832998
321638,0.07103916
497982,0.07441776
867072,0.06842688
952142,0.08720851
423915,0.1400922
655989,0.12454956
670723,0.05127439
890156,0.6356041
778809,0.10994004
403741,0.075162895
101342,0.074723266
209466,0.08222332
666911,0.5793748
613519,0.0818585
312503,0.08818211
837770,0.07846549
349484,0.4011648
111059,0.07682782
581508,0.50403756
299010,0.067761265
584649,0.14483088
591107,0.07676122
216402,0.08992616
501710,0.40151763
774999,0.08273062
875625,0.07187197
227997,0.1091398
145930,0.099227905
107169,0.08156221
845705,0.08265548
211701,0.078902245
858676,0.060009047
710533,0.08154527
526372,0.09143081
682875,0.06223474
112834,0.08012504
778884,0.36806443
481424,0.17985491
588095,0.090618774
970484,0.06851268
750504,0.050695647
756157,0.09459348
228248,0.078633554
886915,0.05465149
822839,0.08749451
144818,0.12553738
491199,0.057872195
225376,0.068042144
181087,0.052976284
470988,0.06867615
167713,0.079915814
739943,0.06678248
788027,0.09144168
491531,0.36744863
710894,0.08046088
119902,0.39118198
513492,0.10023462
646897,0.050967786
137435,0.055097103
945363,0.08303028
845487,0.4022584
904427,0.08881348
842668,0.07095675
192069,0.07965847
943844,0.087823495
786503,0.37160084
234831,0.69225323
608830,0.12278932
689122,0.08887756
737615,0.13751477
899805,0.08786381
339880,0.11414194
650510,0.087361254
136151,0.06623011
750571,0.051729433
985681,0.09401031
559342,0.05778045
653697,0.07207238
609855,0.07641198
478432,0.06774053
330150,0.1421009
857359,0.07648013
854100,0.08800006
968744,0.05232459
648272,0.072871
526350,0.0804588
200190,0.26850054
323756,0.2194538
675516,0.054300625
718870,0.064966805
226891,0.10804931
813622,0.05912653
883360,0.13935363
198786,0.078100875
826338,0.08819869
500984,0.08044501
474386,0.09611758
368832,0.14801131
241133,0.08424742
960557,0.07230092
173692,0.058108807
518470,0.08044049
520694,0.075815484
970427,0.0526809
597893,0.059275284
182577,0.07177122
914741,0.44903502
424120,0.068342395
861241,0.08380491
622167,0.08737738
779000,0.11858704
458973,0.087842695
182392,0.1973634
721064,0.21357201
675986,0.42031989
242800,0.11514734
913204,0.08697427
261504,0.051018137
869042,0.0519863
965002,0.08417992
772489,0.0807637
531327,0.061412014
466316,0.09036253
260700,0.6433439
186262,0.080626324
786773,0.05298524
430233,0.059529435
877347,0.092451416
168915,0.06157836
851103,0.53248405
698047,0.10590344
373512,0.51836884
675566,0.35760707
460707,0.11238349
337233,0.076488145
314440,0.11609908
653572,0.08692968
756587,0.6237366
565960,0.055781383
574381,0.100592926
500144,0.08779776
716978,0.08079758
182932,0.110537075
996048,0.08628614
743274,0.059255976
108712,0.070563585
791878,0.07840504
322740,0.41652828
547532,0.353526
301088,0.09197565
692174,0.08799277
631245,0.5130437
218153,0.08370454
947577,0.071767695
315181,0.050764106
649468,0.7515818
188037,0.0719932
837034,0.16835743
847450,0.05558176
605919,0.09220278
509283,0.084099635
402138,0.07696864
920272,0.079653524
832570,0.30549464
189676,0.064614974
855011,0.064298004
164932,0.07876417
600345,0.06984657
425241,0.06277202
100639,0.05396895
410597,0.08258801
695848,0.06694412
450159,0.4218738
198365,0.07395717
172289,0.059408396
586785,0.087177314
291370,0.07131795
665790,0.06173692
965593,0.09063882
178852,0.16308483
703724,0.0921932
481044,0.07677183
250102,0.2261586
940546,0.073028885
767205,0.0735411
914770,0.09364564
843900,0.13600871
945658,0.102220945
659859,0.08789039
585763,0.09084608
721013,0.11538877
434502,0.10129127
470420,0.12756671
271762,0.09083898
447689,0.23157561
355290,0.104932345
821620,0.12607267
977729,0.08627304
330567,0.07755294
511642,0.04970474
982992,0.072100624
703864,0.08005403
635154,0.056721017
301619,0.05651857
748379,0.07019961
541098,0.29906115
797400,0.08318475
472590,0.057608716
260772,0.085550085
970299,0.12225118
939944,0.09261376
971134,0.09268612
417618,0.059457485
112195,0.057987597
676797,0.09427313
588483,0.06890089
927563,0.119756535
176877,0.09169301
397528,0.5112273
116658,0.085667096
297289,0.08983044
184414,0.08468679
592217,0.09134052
762246,0.083000354
209018,0.12026405
452279,0.0866991
